tile,ra,dec,star_ra,star_dec,mag,radius,class,tileRA,tileDec,ra_transform,radist,decdist
190.0_1.5,189.520694864839,1.91759055665612,189.558239482301,1.88488012533552,4.6181922,2.4,2,190,1.5,189.520694864839,0.479469437362181,0.41759055665612
190.0_1.5,189.569589634972,1.87499140054554,189.60352116943,1.84542883732036,4.6181922,2.4,2,190,1.5,189.569589634972,0.430557906469119,0.37499140054554
190.0_-1.5,190.490852415935,-1.43935576631077,190.449770542111,-1.44443138308622,3.32571554,2.4,2,190,-1.5,190.490852415935,0.491020676457302,0.0606442336892301
191.0_0.5,191.126213292904,0.543940443615591,191.115486009873,0.540205800739689,6.99090815,2.4,2,191,0.5,191.126213292904,0.12621809890245,0.043940443615591
191.0_-1.5,190.891110095605,-1.59225460118955,190.900338568862,-1.5844359781076,5.66705942,2.4,2,191,-1.5,190.891110095605,0.108927231036557,0.09225460118955
191.5_3.5,191.991292810594,3.57694647484027,191.95306702387,3.57095953696334,5.50908422,2.4,2,191.5,3.5,191.991292810594,0.492210883109941,0.0769464748402702
191.5_-2.5,191.019110762958,-2.86310047498217,191.056047233298,-2.8352112046644,6.72772217,2.4,2,191.5,-2.5,191.019110762958,0.481347373083323,0.36310047498217
192.5_3.5,192.928950964224,3.00963386705813,192.896338199688,3.04691597285538,5.60454607,2.4,2,192.5,3.5,192.928950964224,0.429752539338567,0.49036613294187
192.5_3.5,192.928170311198,3.02983829101926,192.895567866181,3.06563811381222,5.60454607,2.4,2,192.5,3.5,192.928170311198,0.428970427516364,0.47016170898074
193.5_3.5,193.814527581463,3.00068681323038,193.790460477742,3.03889339021615,6.56938314,2.4,2,193.5,3.5,193.814527581463,0.315115335083302,0.49931318676962
193.5_3.5,193.813932388525,3.02245066934982,193.789852637415,3.05908043246106,6.56938314,2.4,2,193.5,3.5,193.813932388525,0.314519029915942,0.47754933065018
193.5_3.5,193.969148611423,3.3791236217067,193.932662062531,3.38852439958198,2.23964882,2.4,2,193.5,3.5,193.969148611423,0.470025303360599,0.1208763782933
193.5_3.5,193.921926709859,3.3912903686567,193.88889762308,3.39980032966045,2.23964882,2.4,2,193.5,3.5,193.921926709859,0.422715158840378,0.1087096313433
193.5_-3.5,193.257234302247,-3.56300621185297,193.277037588983,-3.55786656448516,5.98670435,2.4,2,193.5,-3.5,193.257234302247,0.243219350870062,0.06300621185297
193.5_-3.5,193.282604738401,-3.55642169398274,193.300498513008,-3.55177763197499,5.98670435,2.4,2,193.5,-3.5,193.282604738401,0.217801505310419,0.05642169398274
194.0_0.5,193.904640062735,0.029179196668587,193.912040283138,0.0657163192280164,6.51109886,2.4,2,194,0.5,193.904640062735,0.0953635684174626,0.470820803331413
194.0_0.5,193.904379045619,0.00561281873450846,193.911776300219,0.0438587019125913,6.51109886,2.4,2,194,0.5,193.904379045619,0.095624595472576,0.494387181265492
194.0_1.5,194.428196358933,1.41386883226197,194.391846520423,1.4211805572981,6.79060984,2.4,2,194,1.5,194.428196358933,0.428343141429467,0.0861311677380301
194.5_-2.5,194.695849518906,-2.97443487354797,194.680704145603,-2.93774602535526,6.19638824,2.4,2,194.5,-2.5,194.695849518906,0.196036101836893,0.47443487354797
194.5_-2.5,194.676377124517,-2.9272640506593,194.662644219299,-2.89399683005472,6.19638824,2.4,2,194.5,-2.5,194.676377124517,0.176545156386666,0.4272640506593
194.5_-3.5,194.986618692544,-3.86614233245176,194.94922267887,-3.83800477037106,5.74126816,2.4,2,194.5,-3.5,194.986618692544,0.487528030596051,0.36614233245176
194.5_-3.5,194.938962329284,-3.8302846634642,194.904998887668,-3.80472984215981,5.74126816,2.4,2,194.5,-3.5,194.938962329284,0.439782612506893,0.3302846634642
195.0_0.5,195.022619650224,0.271553423826781,195.02077187413,0.290214991001986,6.63344526,2.4,2,195,0.5,195.022619650224,0.0226205115437537,0.228446576173219
195.0_0.5,195.020256873356,0.295416228087399,195.018587058279,0.312280482544622,6.63344526,2.4,2,195,0.5,195.020256873356,0.0202576447050417,0.204583771912601
195.0_1.5,195.432409008737,1.52328419584465,195.403149093682,1.52170861906715,6.38168335,2.4,2,195,1.5,195.432409008737,0.43255723529819,0.0232841958446499
195.5_3.5,195.059264500799,3.62281977119169,195.093741632475,3.61321202815432,6.71365881,2.4,2,195.5,3.5,195.059264500799,0.441559095923553,0.12281977119169
195.5_3.5,195.104119238594,3.61032010043052,195.135283316971,3.60163560602832,6.71365881,2.4,2,195.5,3.5,195.104119238594,0.396620538660635,0.11032010043052
195.5_-3.5,195.087569485016,-3.34492966221471,195.119818763497,-3.35705511444415,5.70032358,2.4,2,195.5,-3.5,195.087569485016,0.413201218548934,0.15507033778529
195.5_-3.5,195.129518224171,-3.36070202850228,195.15867743981,-3.37166564359477,5.70032358,2.4,2,195.5,-3.5,195.129518224171,0.371174090328048,0.13929797149772
196.0_0.5,196.218615264205,0.257443620956945,196.201195143689,0.276771463275027,6.80461407,2.4,2,196,0.5,196.218615264205,0.218623588721357,0.242556379043055
196.0_0.5,196.195875665802,0.282673490744617,196.180138436614,0.300134144015221,6.80461407,2.4,2,196,0.5,196.195875665802,0.195883124431151,0.217326509255383
196.0_-0.5,196.1897093853,-0.769853250829028,196.174574840108,-0.74832502641619,6.76142216,2.4,2,196,-0.5,196.1897093853,0.189716609127157,0.269853250829028
196.0_-0.5,196.169960189234,-0.741760888655202,196.156292088672,-0.722318617185658,6.76142216,2.4,2,196,-0.5,196.169960189234,0.169966661043636,0.241760888655202
198.0_-1.5,198.225345668494,-1.80543586654492,198.207344503644,-1.78103690018549,5.50997877,2.4,2,198,-1.5,198.225345668494,0.225422915296996,0.30543586654492
198.0_-1.5,198.201870056285,-1.7736167772058,198.185609673921,-1.75157728556283,5.50997877,2.4,2,198,-1.5,198.201870056285,0.201939255824428,0.2736167772058
198.6_3.5,198.900814775295,3.02179900944226,198.877722410486,3.05850861493065,6.94872093,2.4,2,198.6,3.5,198.900814775295,0.301376903971911,0.47820099055774
198.6_-2.5,198.503456840493,-2.86193682871085,198.51106605053,-2.83341017427079,3.86875606,2.4,2,198.6,-2.5,198.503456840493,0.0966351347426896,0.36193682871085
198.6_-2.5,198.513396063464,-2.82467503968039,198.520270048997,-2.79890471543215,3.86875606,2.4,2,198.6,-2.5,198.513396063464,0.0866864428214168,0.32467503968039
198.6_-3.5,198.290828211406,-3.49358799134345,198.315614022443,-3.49410203188916,6.80577755,2.4,2,198.6,-3.5,198.290828211406,0.309749533913481,0.00641200865654978
198.6_-3.5,198.323090129585,-3.49425708117077,198.34548207581,-3.4947214746191,6.80577755,2.4,2,198.6,-3.5,198.323090129585,0.277427328305555,0.00574291882923017
199.0_-0.5,199.440490423751,-0.707337336425276,199.406015231065,-0.691109981098669,6.29014874,2.4,2,199,-0.5,199.440490423751,0.440507196915256,0.207337336425276
199.0_-0.5,199.395626501405,-0.68622004156698,199.364472647531,-0.671556029063286,6.29014874,2.4,2,199,-0.5,199.395626501405,0.395641566223519,0.18622004156698
199.0_-1.5,199.126619221009,-1.3694582017245,199.115886091818,-1.38052383595127,6.60019064,2.4,2,199,-1.5,199.126619221009,0.12666262512717,0.1305417982755
199.6_3.5,200.088622114662,3.27488604944256,200.050918457373,3.2922565674523,6.62048101,2.4,2,199.6,3.5,200.088622114662,0.489535196483039,0.22511395055744
199.6_3.5,199.733647916199,3.7222542505967,199.722814784106,3.70423893301151,6.66874456,2.4,2,199.6,3.5,199.733647916199,0.133897662330096,0.2222542505967
199.6_3.5,199.7196705386,3.69901010529325,199.709882934374,3.68273348307395,6.66874456,2.4,2,199.6,3.5,199.7196705386,0.119894165386507,0.19901010529325
199.6_3.5,199.810103125156,3.76311561413046,199.793385379293,3.74217970484121,6.59423351,2.4,2,199.6,3.5,199.810103125156,0.210495742146438,0.26311561413046
199.6_3.5,199.78826918399,3.73577260895327,199.77317177395,3.71686587297995,6.59423351,2.4,2,199.6,3.5,199.78826918399,0.188621000177202,0.23577260895327
1.1_-29.2,1.08188285216419,-29.2819954837062,1.0834090658367,-29.2750880703843,6.35584211,2.4,2,1.1,-29.2,1.08188285216419,0.020754599187678,0.0819954837062014
1.2_-32.1,1.30878495434468,-32.5342284450075,1.30029682707942,-32.5003470472938,6.79410887,2.4,2,1.2,-32.1,1.30878495434468,0.128417116354621,0.434228445007498
1.2_-32.1,1.29776490762684,-32.4902405812535,1.29008798708035,-32.4595972143336,6.79410887,2.4,2,1.2,-32.1,1.29776490762684,0.115408308012299,0.390240581253501
1.2_-32.1,1.72725162236298,-32.5883708760684,1.68685331621688,-32.5509516338557,6.70991468,2.4,2,1.2,-32.1,1.72725162236298,0.622403468797895,0.488370876068402
200.6_2.5,200.14696798984,2.96913859038217,200.181497000427,2.93338197497619,6.74519682,2.4,2,200.6,2.5,200.14696798984,0.45346360703459,0.46913859038217
200.6_2.5,200.392293568403,2.0146331731245,200.408363616452,2.05218554051845,5.67048073,2.4,2,200.6,2.5,200.392293568403,0.207904310432698,0.4853668268755
200.6_2.5,200.41296260156,2.06293241432214,200.427529049851,2.09697118111193,5.67048073,2.4,2,200.6,2.5,200.41296260156,0.187215586194477,0.43706758567786
200.6_2.5,200.490536664345,2.80379787389591,200.499252719444,2.77960786550656,6.32608843,2.4,2,200.6,2.5,200.490536664345,0.109567619750799,0.30379787389591
200.6_2.5,200.501917231907,2.77221293992419,200.509790603464,2.75036166410595,6.32608843,2.4,2,200.6,2.5,200.501917231907,0.0981762100909472,0.27221293992419
200.6_2.5,200.968842322484,2.76401805711956,200.939954506769,2.7433401020301,6.83477259,2.4,2,200.6,2.5,200.968842322484,0.369193713092234,0.26401805711956
200.6_2.5,200.931219119924,2.73708729501065,200.905103096646,2.71839339437828,6.83477259,2.4,2,200.6,2.5,200.931219119924,0.331534667465374,0.23708729501065
200.6_2.5,200.1457231062,2.98901414547051,200.180287882101,2.95180630025282,6.74519682,2.4,2,200.6,2.5,200.1457231062,0.454709676656762,0.48901414547051
201.0_0.5,201.373386444258,0.910757679836226,201.344479095909,0.878957073464894,6.98039436,2.4,2,201,0.5,201.373386444258,0.373400662211042,0.410757679836226
201.0_0.5,201.336187451289,0.869835540644262,201.309996534614,0.841023246219772,6.98039436,2.4,2,201,0.5,201.336187451289,0.336200252764443,0.369835540644262
201.6_-3.5,201.524067637555,-3.69151696329559,201.530332158608,-3.67571655869872,6.79504442,2.4,2,201.6,-3.5,201.524067637555,0.076074256267848,0.19151696329559
201.6_-3.5,201.531960387737,-3.67160983149734,201.537621519099,-3.65733129922968,6.79504442,2.4,2,201.6,-3.5,201.531960387737,0.0681667570057362,0.17160983149734
202.0_1.5,202.471812538698,1.0713737907821,202.434986692357,1.1048288637694,6.51308823,2.4,2,202,1.5,202.471812538698,0.471974272493366,0.4286262092179
202.0_1.5,202.49829773957,1.0713338754224,202.459409911339,1.1047875584263,6.51308823,2.4,2,202,1.5,202.49829773957,0.498468552293347,0.4286661245776
202.0_-1.5,202.371747716809,-1.33874964568082,202.340633879167,-1.35224567300566,6.1231184,2.4,2,202,-1.5,202.371747716809,0.371875149134831,0.16125035431918
202.0_-1.5,202.333815689342,-1.35520315055148,202.305688171501,-1.36740382324678,6.1231184,2.4,2,202,-1.5,202.333815689342,0.333930118853644,0.14479684944852
202.0_-1.5,201.520996106283,-1.17474414978006,201.559009131247,-1.20055596241121,5.92754316,2.4,2,202,-1.5,201.520996106283,0.479168092654855,0.32525585021994
202.6_3.5,202.25543233882,3.93629780902322,202.282023256213,3.90262790814327,6.6375246,2.4,2,202.6,3.5,202.25543233882,0.345211550308433,0.43629780902322
202.6_3.5,202.289515980433,3.893140485124,202.313635340734,3.8626001145664,6.6375246,2.4,2,202.6,3.5,202.289515980433,0.3110642170355,0.393140485124
202.6_-3.5,202.720980058781,-3.02318436119278,202.711606479361,-3.06012821213951,6.62244987,2.4,2,202.6,-3.5,202.720980058781,0.121206132650915,0.47681563880722
203.6_3.5,203.520637164687,3.6888574230904,203.527188385362,3.67326767443942,4.85357857,2.4,2,203.6,3.5,203.520637164687,0.0795111396160829,0.1888574230904
203.6_3.5,203.528883042073,3.6692349493236,203.534803243048,3.65514681983597,4.85357857,2.4,2,203.6,3.5,203.528883042073,0.0712498532657423,0.1692349493236
203.6_-2.5,203.173044325949,-2.41067743447499,203.206870417473,-2.41775412524233,6.97928858,2.4,2,203.6,-2.5,203.173044325949,0.427362428387051,0.0893225655250101
203.6_-2.5,203.217252560583,-2.4199261531941,203.247798193249,-2.42631654554896,6.97928858,2.4,2,203.6,-2.5,203.217252560583,0.38311207722382,0.0800738468059001
204.0_-0.5,204.063583346735,-0.956398542036395,204.05863542558,-0.920882575712131,6.90947294,2.4,2,204,-0.5,204.063583346735,0.0635857678861903,0.456398542036395
204.0_-0.5,203.613135211182,-0.612822076130369,203.643756104291,-0.603892049843676,3.25653338,2.4,2,204,-0.5,203.613135211182,0.386879520004659,0.112822076130369
204.0_-0.5,203.653154961202,-0.601151044250654,203.680806924154,-0.593086852420526,3.25653338,2.4,2,204,-0.5,203.653154961202,0.346858246097173,0.101151044250654
204.6_2.5,204.401808694323,2.36005704191466,204.418146339575,2.37159305958666,6.30443001,2.4,2,204.6,2.5,204.401808694323,0.198380119593417,0.13994295808534
204.6_2.5,204.422427906708,2.37461627580587,204.437188253218,2.3850385622221,6.30443001,2.4,2,204.6,2.5,204.422427906708,0.177741263590684,0.12538372419413
204.6_-3.5,204.417986305624,-3.18876047567271,204.432366962832,-3.21335109191378,6.30932903,2.4,2,204.6,-3.5,204.417986305624,0.182353821010724,0.31123952432729
204.6_-3.5,204.436779083545,-3.220895723963,204.449769148975,-3.2431084580067,6.30932903,2.4,2,204.6,-3.5,204.436779083545,0.163525925268881,0.279104276037
205.6_3.5,205.795391045006,3.54472074318907,205.779164577967,3.54100685924259,5.06076765,2.4,2,205.6,3.5,205.795391045006,0.195756169722701,0.0447207431890702
205.6_3.5,205.77520559636,3.54010073481008,205.76054188519,3.53674453155425,5.06076765,2.4,2,205.6,3.5,205.77520559636,0.17553300079009,0.0401007348100801
207.6_-2.5,207.13585777908,-2.86081870776107,207.171568380354,-2.83305770601602,6.19887638,2.4,2,207.6,-2.5,207.13585777908,0.464584402327537,0.36081870776107
207.6_-3.5,208.02990328717,-3.70734285571391,207.996347387992,-3.69115880648859,6.60133219,2.4,2,207.6,-3.5,208.02990328717,0.430706641878136,0.20734285571391
207.6_-3.5,207.986330881695,-3.68632783384437,207.955990350104,-3.67169456014845,6.60133219,2.4,2,207.6,-3.5,207.986330881695,0.387052813213042,0.18632783384437
208.6_-3.5,209.072314106368,-3.69060766268243,209.03559025077,-3.67578733827148,6.28439379,2.4,2,208.6,-3.5,209.072314106368,0.473196713625024,0.19060766268243
208.6_-3.5,209.024811775432,-3.67143756348456,208.991575896188,-3.65802485110831,6.28439379,2.4,2,208.6,-3.5,209.024811775432,0.425605615698067,0.17143756348456
209.0_1.5,209.123158748918,1.00058697662351,209.11362798301,1.03923456487033,5.84935045,2.4,2,209,1.5,209.123158748918,0.123200966812315,0.49941302337649
209.0_1.5,209.122833590494,1.0242917622674,209.113297540462,1.06122284551003,5.84935045,2.4,2,209,1.5,209.122833590494,0.122875696926444,0.4757082377326
209.0_-1.5,208.638101828504,-1.5035820440205,208.657696501285,-1.50338809725316,4.80353069,2.4,2,209,-1.5,208.638101828504,0.362022227471642,0.00358204402050011
209.6_-3.5,210.018563069879,-3.55896162002328,209.985681292893,-3.55432967091004,6.26506472,2.4,2,209.6,-3.5,210.018563069879,0.419345233269891,0.0589616200232799
209.6_-3.5,209.975666948382,-3.55291898272861,209.945958404178,-3.54873403660979,6.26506472,2.4,2,209.6,-3.5,209.975666948382,0.376368952345895,0.0529189827286101
20.2_-33.1,20.4538673037693,-33.257752897285,20.432584458889,-33.2445277580391,6.63605881,2.4,2,20.2,-33.1,20.4538673037693,0.303045997102062,0.157752897285
20.2_-33.1,20.4280501100323,-33.2417101180405,20.4088100236318,-33.2297543469403,6.63605881,2.4,2,20.2,-33.1,20.4280501100323,0.272227545484848,0.1417101180405
210.0_1.5,210.485653345855,1.55241818897356,210.446839360423,1.54822886578545,4.17257214,2.4,2,210,1.5,210.485653345855,0.485819824175137,0.05241818897356
211.6_2.5,211.103933337933,2.28550813285443,211.142735124386,2.30228544981872,5.99390841,2.4,2,211.6,2.5,211.103933337933,0.496539257415963,0.21449186714557
211.6_2.5,211.130126033337,2.28584139764171,211.166966919077,2.30263269309438,5.99390841,2.4,2,211.6,2.5,211.130126033337,0.470321608619658,0.21415860235829
212.0_-0.5,211.956018958263,-0.00629460344054141,211.959424562153,-0.0445239166278624,6.6779952,2.4,2,212,-0.5,211.956018958263,0.0439827164640707,0.493705396559459
212.0_-0.5,211.956141702026,-0.0300147553548512,211.959548652173,-0.0665236116522673,6.6779952,2.4,2,212,-0.5,211.956141702026,0.0438599680271857,0.469985244645149
212.6_2.5,213.092521379709,2.40408506471453,213.053831486349,2.41161963838115,4.94991446,2.4,2,212.6,2.5,213.092521379709,0.492990597520085,0.09591493528547
212.6_2.5,212.325515235434,2.85034777030663,212.3469766186,2.82295481918264,6.53511143,2.4,2,212.6,2.5,212.325515235434,0.274746262128743,0.35034777030663
212.6_2.5,212.353430331274,2.81471740808476,212.372835986266,2.78994835407774,6.53511143,2.4,2,212.6,2.5,212.353430331274,0.246804571991102,0.31471740808476
213.0_0.5,212.645561537264,0.852336342369657,212.673190922247,0.824870823047478,6.81667089,2.4,2,213,0.5,212.645561537264,0.354451959180503,0.352336342369657
213.0_0.5,212.681390829056,0.816719548632947,212.706376998507,0.791881568335288,6.81667089,2.4,2,213,0.5,212.681390829056,0.318621303066911,0.316719548632947
213.0_1.5,212.856334976924,1.3361545756395,212.868372950855,1.34988350495647,6.29359055,2.4,2,213,1.5,212.856334976924,0.143714270367122,0.1638454243605
213.0_1.5,212.870964963513,1.35283961358332,212.881846174617,1.36524929140642,6.29359055,2.4,2,213,1.5,212.870964963513,0.129079268728577,0.14716038641668
213.0_-0.5,213.494064819541,-0.906270136015322,213.456088186329,-0.875041901722292,5.76554394,2.4,2,213,-0.5,213.494064819541,0.494083632731772,0.406270136015322
213.0_-0.5,213.445662564547,-0.866468899533725,213.411178825344,-0.838112876473258,5.76554394,2.4,2,213,-0.5,213.445662564547,0.445679534658048,0.366468899533725
213.6_3.5,213.743144623957,3.30523931085082,213.731488278112,3.32109878141295,5.32765293,2.4,2,213.6,3.5,213.743144623957,0.143412116462949,0.19476068914918
213.6_3.5,213.728181945362,3.32559733418465,213.7176479978,3.33992968443274,5.32765293,2.4,2,213.6,3.5,213.728181945362,0.128421477304136,0.17440266581535
213.6_-3.5,213.115640206365,-3.29022197669983,213.153068928958,-3.30643249529256,6.84420681,2.4,2,213.6,-3.5,213.115640206365,0.485264910511907,0.20977802330017
213.6_-3.5,213.163720789807,-3.31104585573792,213.197668664321,-3.32574880611557,6.84420681,2.4,2,213.6,-3.5,213.163720789807,0.43709447950596,0.18895414426208
214.6_3.5,214.628802535983,3.70718996262307,214.626431407779,3.69013334079386,6.62513876,2.4,2,214.6,3.5,214.628802535983,0.028856358909181,0.20718996262307
214.6_3.5,214.625804415148,3.685623092818,214.623661591004,3.67020876768457,6.62513876,2.4,2,214.6,3.5,214.625804415148,0.0258526355245815,0.185623092818
214.6_-2.5,214.935859028389,-2.22386094030922,214.90935479858,-2.24565238397622,4.80002737,2.4,2,214.6,-2.5,214.935859028389,0.336178996302309,0.27613905969078
214.6_-2.5,214.901231635352,-2.25233114639099,214.877301115738,-2.27200651797716,4.80002737,2.4,2,214.6,-2.5,214.901231635352,0.301518614261719,0.24766885360901
215.0_0.5,215.141263985297,0.124792427002304,215.130175729829,0.154243652054982,6.43031788,2.4,2,215,0.5,215.141263985297,0.141269364401525,0.375207572997696
215.0_0.5,215.126804443168,0.163198038292557,215.116784491002,0.189811770914961,6.43031788,2.4,2,215,0.5,215.126804443168,0.126809271676498,0.336801961707443
215.0_0.5,214.905186698642,0.362061271988815,214.913138890581,0.373630484590822,6.14236546,2.4,2,215,0.5,214.905186698642,0.0948169116954498,0.137938728011185
215.0_0.5,214.914821072827,0.376077800274208,214.922009496194,0.386535847419814,6.14236546,2.4,2,215,0.5,214.914821072827,0.0851821706490355,0.123922199725792
215.6_-2.5,215.357481073313,-2.36433894302215,215.377296271729,-2.37542323569179,6.57373953,2.4,2,215.6,-2.5,215.357481073313,0.242749970870263,0.13566105697785
215.6_-2.5,215.382820684207,-2.37851350021725,215.400720968254,-2.3885266216143,6.57373953,2.4,2,215.6,-2.5,215.382820684207,0.21738621930494,0.12148649978275
216.0_1.5,215.780999682106,1.19221670797894,215.798471376044,1.21677144620583,6.07638121,2.4,2,216,1.5,215.780999682106,0.219075389558472,0.30778329202106
216.0_1.5,215.803796819885,1.22425583094436,215.819579861959,1.24643733594963,6.07638121,2.4,2,216,1.5,215.803796819885,0.19627043709182,0.27574416905564
216.0_-0.5,215.637770154082,-0.661883762942438,215.666463956727,-0.649060245505332,6.70396328,2.4,2,216,-0.5,215.637770154082,0.362243639045793,0.161883762942438
216.0_-0.5,215.675271092955,-0.645124257432323,215.701180310752,-0.633545195907679,6.70396328,2.4,2,216,-0.5,215.675271092955,0.324741272197582,0.145124257432323
216.6_-2.5,216.123213434598,-2.33378699417731,216.160658699871,-2.346840822759,6.32902575,2.4,2,216.6,-2.5,216.123213434598,0.477240792888923,0.16621300582269
216.6_-2.5,217.076139660917,-2.21215883173983,217.038999211646,-2.23461138334474,4.59591484,2.4,2,216.6,-2.5,217.076139660917,0.476593272107623,0.28784116826017
217.0_0.5,217.487791369749,0.84842294410109,217.450111907721,0.821509001161162,5.92743063,2.4,2,217,0.5,217.487791369749,0.487809944056941,0.34842294410109
217.6_2.5,217.100895659394,2.80623316053362,217.139364013466,2.78263030900642,6.87837124,2.4,2,217.6,2.5,217.100895659394,0.499579829906226,0.30623316053362
217.6_3.5,217.170900219185,3.75843072088339,217.204296955753,3.73831711772555,6.21335173,2.4,2,217.6,3.5,217.170900219185,0.429901634021212,0.25843072088339
217.6_3.5,217.214141707493,3.73238799260662,217.244356799568,3.7141905747198,6.21335173,2.4,2,217.6,3.5,217.214141707493,0.386579340903708,0.23238799260662
219.6_2.5,219.32659411541,2.23668104271054,219.348320499403,2.25760586218623,6.32240772,2.4,2,219.6,2.5,219.32659411541,0.273666354319818,0.26331895728946
219.6_2.5,219.35497898123,2.26401868864837,219.374595518802,2.28291150153334,6.32240772,2.4,2,219.6,2.5,219.35497898123,0.245254446659273,0.23598131135163
219.6_-3.5,219.231672886011,-3.96060295274353,219.25998533526,-3.92519747422149,6.81429958,2.4,2,219.6,-3.5,219.231672886011,0.369015402099334,0.46060295274353
219.6_-3.5,219.267770333882,-3.91546212426632,219.293484221142,-3.88330621733304,6.81429958,2.4,2,219.6,-3.5,219.267770333882,0.33285049939475,0.41546212426632
219.6_-3.5,219.624616754141,-3.63271785807206,219.622531911573,-3.62147771493725,6.17744112,2.4,2,219.6,-3.5,219.624616754141,0.0246627551508216,0.13271785807206
21.0_-31.2,20.8570414508434,-30.8998865290504,20.8684004766697,-30.9237325787442,5.04447079,2.4,2,21,-31.2,20.8570414508434,0.167131777436871,0.300113470949601
21.0_-31.2,20.8718813879097,-30.9310400700447,20.8821405551444,-30.9525771820679,5.04447079,2.4,2,21,-31.2,20.8718813879097,0.149782517294164,0.268959929955301
21.2_-32.1,21.7745967084681,-32.5699620424124,21.7305874192483,-32.5339668911314,5.72413015,2.4,2,21.2,-32.1,21.7745967084681,0.67829281000143,0.469962042412398
21.2_-32.1,21.0256360889474,-31.7607791798061,21.0393822456679,-31.7875219990575,6.7096343,2.4,2,21.2,-32.1,21.0256360889474,0.205830951426817,0.339220820193901
21.2_-32.1,21.0435927480728,-31.7957134308199,21.0560111922396,-31.8198732170416,6.7096343,2.4,2,21.2,-32.1,21.0435927480728,0.184633696731646,0.3042865691801
21.2_-32.1,21.7791569392285,-32.592553907284,21.7348878258242,-32.5549044839544,5.72413015,2.4,2,21.2,-32.1,21.7791569392285,0.683676014762511,0.492553907283998
21.6_-34.1,21.0923774003611,-34.1467808155305,21.131860022797,-34.1431422279693,6.42638302,2.4,2,21.6,-34.1,21.0923774003611,0.61302610258505,0.0467808155304965
21.6_-34.1,21.1434811747616,-34.1420712611394,21.1792207279888,-34.1387776224246,6.42638302,2.4,2,21.6,-34.1,21.1434811747616,0.55131106533019,0.0420712611393981
21.9_-30.2,21.7455654379481,-30.2428448562405,21.7583892920739,-30.2392871281052,6.498806,2.4,2,21.9,-30.2,21.7455654379481,0.178686873321771,0.0428448562404995
221.0_0.5,221.4421375373,0.755663048458876,221.407637418635,0.735713587564859,5.64729404,2.4,2,221,0.5,221.4421375373,0.442154373183693,0.255663048458876
221.0_0.5,221.397356766777,0.729768869977513,221.366164803438,0.711732327585176,5.64729404,2.4,2,221,0.5,221.397356766777,0.397371897481235,0.229768869977513
221.0_-1.5,221.356548849558,-1.401520249027,221.326232675713,-1.40989365776033,5.219666,2.4,2,221,-1.5,221.356548849558,0.356671071826266,0.098479750973
221.6_2.5,221.87190450911,2.00803326486391,221.850916395872,2.04600782284517,6.7883544,2.4,2,221.6,2.5,221.87190450911,0.272163548501685,0.49196673513609
222.0_0.5,221.758648507464,0.998733347236832,221.777256781406,0.960280853524321,6.70488501,2.4,2,222,0.5,221.758648507464,0.241360682811243,0.498733347236832
222.0_1.5,221.509091449205,1.91547248814133,221.547558490555,1.88291653173124,3.61029959,2.4,2,222,1.5,221.509091449205,0.491076830559928,0.41547248814133
222.0_1.5,222.46789800455,1.5050997324135,222.437339809745,1.50476667132961,6.98305321,2.4,2,222,1.5,222.46789800455,0.468058396472446,0.00509973241350004
222.0_1.5,221.536347919221,1.91550222036487,221.572675355912,1.88294735599369,3.61029959,2.4,2,222,1.5,221.536347919221,0.46381101723068,0.41550222036487
222.0_-0.5,221.499985833407,-0.891777278605035,221.53844809973,-0.861640848407802,6.59742165,2.4,2,222,-0.5,221.499985833407,0.5000332063253,0.391777278605035
222.0_-0.5,221.549057066331,-0.853328379799346,221.583973394839,-0.82597030661747,6.59742165,2.4,2,222,-0.5,221.549057066331,0.450960104847986,0.353328379799346
222.0_-0.5,222.265129246699,-0.90891431765386,222.244485816431,-0.877075528432719,6.12289524,2.4,2,222,-0.5,222.265129246699,0.265139342392716,0.40891431765386
222.0_-0.5,222.238387510535,-0.867669985192407,222.219711485837,-0.838865566249023,6.12289524,2.4,2,222,-0.5,222.238387510535,0.238396587946587,0.367669985192407
222.6_-2.5,222.783290420182,-2.26290181628616,222.76852218086,-2.28200550275503,4.58906841,2.4,2,222.6,-2.5,222.783290420182,0.18346503824589,0.23709818371384
222.6_-2.5,222.764132084565,-2.28768438033541,222.75079247679,-2.30494003816879,4.58906841,2.4,2,222.6,-2.5,222.764132084565,0.164288450766801,0.21231561966459
223.0_-0.5,222.705751231588,-0.214247795285994,222.728859119145,-0.236688432340408,5.6764884,2.4,2,223,-0.5,222.705751231588,0.294259972930096,0.285752204714006
223.0_-0.5,222.735893574419,-0.2435197645978,222.756775777763,-0.263798985058744,5.6764884,2.4,2,223,-0.5,222.735893574419,0.26411648232734,0.2564802354022
223.6_2.5,223.378842497255,2.19021491208418,223.396353838792,2.21474382206987,6.14335823,2.4,2,223.6,2.5,223.378842497255,0.221368196216623,0.30978508791582
223.6_2.5,223.401728841537,2.22227282595844,223.41754164421,2.24442251749191,6.14335823,2.4,2,223.6,2.5,223.401728841537,0.198460048453983,0.27772717404156
223.6_3.5,224.097532378678,3.41103787251194,224.058929369625,3.4179403495365,6.99447393,2.4,2,223.6,3.5,224.097532378678,0.498462110994082,0.0889621274880601
